,lemma,Type,id
1460,உறுதிபடு,Verb,6460
1461,இழப்பீடு,Conjunctions,6461
1462,மசோதா,Conjunctions,6462
1463,விதிமுறை,Conjunctions,6463
1464,சற்று,Conjunctions,6464
1465,மாறுபடு,Verb,6465
1466,மாறுபாடு,Conjunctions,6466
1467,இந்திய-அமெரிக்கா,Conjunctions,6467
1468,நிபந்தனை,Conjunctions,6468
1469,பொருந்து,Verb,6469
1470,மாற்றம்,Conjunctions,6470
1471,விவகாரத்துறை,Conjunctions,6471
1472,இணையமைச்சர்,Conjunctions,6472
1473,வெளியுறவுத்துறை,Conjunctions,6473
1474,துணையமைச்சர்,Conjunctions,6474
1475,மேம்படு,Verb,6475
1476,சரிவரு,Conjunctions,6476
1477,நடைமுறை,Conjunctions,6477
1478,பின்பற்று,Verb,6478
1479,தரம்,Conjunctions,6479
1480,அதிகமாக,Conjunctions,6480
1481,உதிரி,Adjectives,6481
1482,பாகம்,Conjunctions,6482
1483,ஏமாற்றத்துக்குள்ளாக்கு,Verb,6483
1484,எஞ்சு,Adjectives,6484
1485,ஆயுதம்,Conjunctions,6485
1486,பரவல்,Conjunctions,6486
1487,முக்கியமானவர்,Conjunctions,6487
1488,தீவிரம்,Conjunctions,6488
1489,சந்தேகம்,Adjectives,6489
1490,இருவழி,Conjunctions,6490
1491,போல்,Verb,6491
1492,சங்கடம்,Conjunctions,6492
1493,வரல்,Verb,6493
1494,தளவாடம்,Conjunctions,6494
1495,காப்புரிமை,Conjunctions,6495
1496,விதிமீறல்,Conjunctions,6496
1497,ஒருங்கிணை,Verb,6497
1498,விவாதம்,Conjunctions,6498
1499,முள்ளிவாய்க்கால்,Conjunctions,6499
1500,மட்டுமல்லாமல்,Conjunctions,6500
1501,வெடிபொருள்,Conjunctions,6501
1502,ஜாக்கெட்டு,Conjunctions,6502
1503,மாறு,Verb,6503
1504,படையினர்,Conjunctions,6504
1505,செயலிழ,Verb,6505
1506,தோற்கடி,Adjectives,6506
1507,இதுபோன்ற,Adjectives,6507
1508,எந்தவிதத்,Adjectives,6508
1509,சந்தேகி,Verb,6509
1510,ராணுவத்தினர்,Conjunctions,6510
1511,அவசரம்,Conjunctions,6511
1512,பிரகடனம்,Conjunctions,6512
1513,பயமுறுத்து,Verb,6513
1514,வேண்டியவை,Verb,6514
1515,ஏராளம்,Conjunctions,6515
1516,எப்போதைக்கு,Conjunctions,6516
1517,சாத்தியம்,Conjunctions,6517
1518,தூண்டுதல்,Conjunctions,6518
1519,யோசனை,Conjunctions,6519
1520,சீர்திருத்த,Adjectives,6520
1521,சொல்,Verb,6521
1522,1995ல்,Conjunctions,6522
1523,அப்போதைய,Adjectives,6523
1524,பொதுச்சபை,Conjunctions,6524
1525,மலேசியா,Conjunctions,6525
1526,நாட்டவர்,Conjunctions,6526
1527,வரைவு,Conjunctions,6527
1528,பின்தங்கு,Verb,6528
1529,1992-96ல்,Conjunctions,6529
1530,ஜெர்மனி,Conjunctions,6530
1531,அதாவது,Conjunctions,6531
1532,அணுஉலை,Conjunctions,6532
1533,கூடம்,Conjunctions,6533
1534,படிப்படி,Conjunctions,6534
1535,2022,Conjunctions,6535
1536,gஎர்மனி,Conjunctions,6536
