,lemma,Type,id
1432,பெரியார்,Conjunctions,6432
1433,பல,Adjectives,6433
1434,தமிழ்நாடு,Conjunctions,6434
1435,ஹோட்டல்,Conjunctions,6435
1436,உருவம்,Conjunctions,6436
1437,பொம்மை,Conjunctions,6437
1438,எரி,Verb,6438
1439,இதேபோல்,Conjunctions,6439
1440,காந்திநகர்,Conjunctions,6440
1441,உருவப்பொம்மை,Conjunctions,6441
1442,படம்,Conjunctions,6442
1443,தேசியக்கொடி,Conjunctions,6443
1444,போன்றவற்றை,Conjunctions,6444
1445,கூட்டப்படு,Adjectives,6445
1446,உயர்நீதிமன்றம்,Conjunctions,6446
1447,தகுதிநீக்கம்,Conjunctions,6447
1448,மனு,Conjunctions,6448
1449,தீர்ப்பளி,Adjectives,6449
1450,சித்தராமையா,Conjunctions,6450
1451,போபய்யா,Conjunctions,6451
1452,கோரு,Adjectives,6452
1453,ஒருவரி,Conjunctions,6453
1454,தீர்மானம்,Conjunctions,6454
1455,பொங்கல்,Conjunctions,6455
1456,டிக்கெட்,Conjunctions,6456
1457,வில்,Verb,6457
1458,தீர்,Verb,6458
1459,15,Conjunctions,6459
1460,விடுமுறை,Conjunctions,6460
1461,தென்மாவட்டம்,Conjunctions,6461
1462,தேதியன்று,Conjunctions,6462
1463,முன்பதிவு,Conjunctions,6463
1464,காத்திரு,Verb,6464
1465,90,Conjunctions,6465
1466,முந்தைய,Adjectives,6466
1467,முதல்நாள்,Conjunctions,6467
1468,8,Conjunctions,6468
1469,நெல்லை,Conjunctions,6469
1470,பொதிகை,Conjunctions,6470
1471,பாண்டியன்,Conjunctions,6471
1472,முத்துநகர்,Conjunctions,6472
1473,அனந்தபுரி,Conjunctions,6473
1474,எக்ஸ்பிரஸ்,Conjunctions,6474
1475,வகுப்பு,Conjunctions,6475
1476,படுக்கை,Conjunctions,6476
1477,ஏசி,Conjunctions,6477
1478,வேலைநிறுத்தம்,Conjunctions,6478
1479,மணிப்பூர்,Conjunctions,6479
1480,இயல்பு,Adjectives,6480
1481,வாழ்க்கை,Conjunctions,6481
1482,1949,Conjunctions,6482
1483,15-ல்,Conjunctions,6483
1484,புரட்சிகரம்,Adjectives,6484
1485,முன்னணி,Conjunctions,6485
1486,மலைப்பிரதேசம்,Conjunctions,6486
1487,பள்ளத்தாக்கு,Conjunctions,6487
1488,கடை,Conjunctions,6488
1489,வர்த்தகம்,Conjunctions,6489
1490,எது,Conjunctions,6490
1491,மனிதன்,Conjunctions,6491
1492,நேயம்,Conjunctions,6492
1493,டாக்டர்,Conjunctions,6493
1494,செவிலியர்,Conjunctions,6494
1495,கஸ்தூரிபா,Conjunctions,6495
1496,காந்தி,Conjunctions,6496
1497,தாய்,Conjunctions,6497
1498,சேய்,Conjunctions,6498
1499,நலம்,Conjunctions,6499
1500,125,Conjunctions,6500
1501,சேப்பாக்கம்,Conjunctions,6501
1502,மேம்பாடு,Conjunctions,6502
1503,கட்டடம்,Conjunctions,6503
1504,திறப்பு,Conjunctions,6504
1505,இதயம்,Conjunctions,6505
1506,நோய்,Conjunctions,6506
1507,கருப்பை,Conjunctions,6507
1508,மார்பகம்,Conjunctions,6508
1509,புற்றுநோய்,Conjunctions,6509
1510,தடுப்பு,Conjunctions,6510
1511,பணம்,Conjunctions,6511
1512,ஒதுக்கு,Verb,6512
1513,முதன்முதல்,Conjunctions,6513
1514,பயன்படுத்து,Verb,6514
1515,ஏன்,Conjunctions,6515
1516,இன்றைக்கு,Conjunctions,6516
1517,காரியம்,Conjunctions,6517
1518,செலவழி,Verb,6518
1519,ஆங்காங்கே,Conjunctions,6519
1520,பிறகு,Conjunctions,6520
1521,கொஞ்சம்,Conjunctions,6521
1522,75,Conjunctions,6522
1523,நம்,Conjunctions,6523
1524,ஆற்று,Verb,6524
1525,மாத்திரம்,Conjunctions,6525
1526,பலன்,Verb,6526
1527,இத்தனை,Conjunctions,6527
1528,மருத்துவர்,Conjunctions,6528
1529,பயன்,Verb,6529
1530,மருத்துவத்துறை,Conjunctions,6530
1531,நண்பர்,Conjunctions,6531
1532,ஏத்,Conjunctions,6532
1533,கடமை,Conjunctions,6533
1534,மனப்பான்மை,Conjunctions,6534
1535,நாம்,Conjunctions,6535
1536,உணர்வு,Conjunctions,6536
1537,காப்பாற்று,Verb,6537
1538,ஒத்துழைப்பு,Conjunctions,6538
1539,ஒத்துழை,Verb,6539
1540,சாதாரணம்,Adjectives,6540
1541,சாமானிய,Adjectives,6541
1542,ஏழையெளிய,Adjectives,6542
1543,மனசாட்சி,Conjunctions,6543
1544,மனிதாபிமானம்,Conjunctions,6544
1545,ஆகவே,Conjunctions,6545
1546,மக்களவை,Conjunctions,6546
1547,எம்.பி.ய்,Conjunctions,6547
1548,தயாநிதி,Conjunctions,6548
1549,மாறன்,Conjunctions,6549
1550,பலர்,Conjunctions,6550
1551,உடல்,Conjunctions,6551
1552,தாய்சேய்,Conjunctions,6552
1553,அதற்கேற்ப,Conjunctions,6553
1554,உடல்நிலை,Conjunctions,6554
1555,இங்கு,Conjunctions,6555
1556,விஜயதசமி,Conjunctions,6556
1557,நவராத்திரி,Conjunctions,6557
1558,சிகரம்,Conjunctions,6558
1559,கோலாகலம்,Conjunctions,6559
1560,நவம்,Conjunctions,6560
1561,ஒன்பது,Conjunctions,6561
1562,துர்கா,Conjunctions,6562
1563,தேவி,Conjunctions,6563
1564,செல்வம்,Conjunctions,6564
1565,மகாலட்சுமி,Conjunctions,6565
1566,சரஸ்வதி,Conjunctions,6566
1567,வழிபடு,Verb,6567
1568,மகிஷாசுரன்,Conjunctions,6568
1569,தேவியானவள்,Conjunctions,6569
1570,போரிடு,Verb,6570
1571,வாகை,Conjunctions,6571
1572,சூடு,Adjectives,6572
1573,கைவினை,Conjunctions,6573
1574,கலைஞர்,Conjunctions,6574
1575,உழைப்பு,Conjunctions,6575
1576,மதிப்பளி,Adjectives,6576
1577,திருநாளாம்,Adjectives,6577
1578,நற்காரியம்,Conjunctions,6578
1579,நன்னாள்,Conjunctions,6579
1580,எல்லாம்,Adjectives,6580
1581,நலன்,Conjunctions,6581
1582,வளம்,Conjunctions,6582
1583,அமைதி,Conjunctions,6583
1584,நல்லாட்சி,Conjunctions,6584
1585,மலர்,Verb,6585
1586,மனமார்ந்த,Adjectives,6586
1587,நல்வாழ்த்து,Conjunctions,6587
1588,தொழிலாளர்,Conjunctions,6588
1589,இடதுசாரி,Conjunctions,6589
1590,21,Conjunctions,6590
1591,கூட்டறிக்கை,Conjunctions,6591
1592,கம்யூனிஸ்ட்,Conjunctions,6592
1593,மார்க்சிஸ்ட்,Conjunctions,6593
1594,நிர்வாகி,Conjunctions,6594
1595,என்.,Conjunctions,6595
1596,வரதராஜன்,Conjunctions,6596
1597,செயற்குழு,Conjunctions,6597
1598,கே.,Conjunctions,6598
1599,பாலகிருஷ்ணன்,Conjunctions,6599
1600,ப.,Conjunctions,6600
1601,செல்வசிங்,Conjunctions,6601
1602,கம்யூனிஸம்,Conjunctions,6602
1603,ஆர்.,Conjunctions,6603
1604,நல்லகண்ணு,Conjunctions,6604
1605,சி.,Conjunctions,6605
1606,மகேந்திரன்,Conjunctions,6606
1607,ஏ.எம்.,Conjunctions,6607
1608,கோபு,Conjunctions,6608
1609,எஸ்.எஸ்.,Conjunctions,6609
1610,தியாகராஜன்,Conjunctions,6610
1611,சுப்பராயன்,Conjunctions,6611
1612,என்.எல்.சி.,Conjunctions,6612
1613,ஒப்பந்தம்,Conjunctions,6613
1614,ஸ்ரீபெரும்புதூர்,Conjunctions,6614
1615,ஃபாக்ஸ்கான்,Conjunctions,6615
1616,பேச்சுவார்த்தை,Conjunctions,6616
1617,சுமூக,Adjectives,6617
1618,தீர்வு,Conjunctions,6618
1619,காணப்படு,Verb,6619
1620,தொ.மு.ச.,Conjunctions,6620
1621,காண்,Verb,6621
1622,பன்னாடு,Conjunctions,6622
1623,பழிவாங்கு,Verb,6623
1624,உடந்தை,Conjunctions,6624
1625,டாஸ்மாக்,Conjunctions,6625
1626,சத்துணவு,Conjunctions,6626
1627,ஏவு,Verb,6627
1628,இத்தகைய,Adjectives,6628
1629,தா.,Conjunctions,6629
1630,ஜி.,Conjunctions,6630
1631,மிகுந்த,Adjectives,6631
1632,எதிர்பார்ப்பு,Conjunctions,6632
1633,இடை,Conjunctions,6633
1634,அத்தியாயம்,Conjunctions,6634
1635,மீரா,Conjunctions,6635
1636,சங்கர்,Conjunctions,6636
1637,ஜார்ஜ்,Conjunctions,6637
1638,பல்கலை,Conjunctions,6638
1639,வலுப்படுத்து,Verb,6639
1640,பிரகாசப்படுத்து,Verb,6640
1641,மட்டுமின்றி,Conjunctions,6641
1642,பயன்பெறு,Adjectives,6642
1643,உறுதுணை,Conjunctions,6643
1644,பயனடை,Adjectives,6644
1645,விஷயம்,Conjunctions,6645
1646,உருவெடு,Adjectives,6646
1647,சவால்,Conjunctions,6647
1648,சமாளி,Verb,6648
1649,உத்தி,Conjunctions,6649
1650,வகு,Verb,6650
1651,எதிர்காலம்,Conjunctions,6651
1652,கண்டறி,Verb,6652
1653,அதற்குரிய,Adjectives,6653
1654,உதவிகரம்,Conjunctions,6654
1655,அமெரிக்காவ்,Conjunctions,6655
1656,பரிமாறு,Verb,6656
1657,தெற்காசியா,Conjunctions,6657
1658,குறி,Adjectives,6658
1659,பரிமாற்றம்,Conjunctions,6659
1660,ஆசியான்,Conjunctions,6660
1661,கட்டமைப்பு,Conjunctions,6661
1662,ஆராய்,Verb,6662
1663,விரிவு,Conjunctions,6663
1664,சமூகம்,Conjunctions,6664
1665,கா,Adjectives,6665
1666,குறிப்பாக,Conjunctions,6666
1667,பரிமாணம்,Conjunctions,6667
1668,ஆக்க,Adjectives,6668
1669,அணு,Conjunctions,6669
1670,சக்தி,Conjunctions,6670
1671,கையெழுத்தாகு,Verb,6671
1672,அணுசக்தி,Conjunctions,6672
1673,கையெழுத்து,Conjunctions,6673
1674,ஆனதால்,Verb,6674
1675,அத்துறை,Conjunctions,6675
1676,கூட்டாக,Conjunctions,6676
1677,உலை,Conjunctions,6677
1678,தயாரி,Verb,6678
1679,விண்வெளி,Conjunctions,6679
1680,நீராதாரம்,Conjunctions,6680
1681,பருவம்,Conjunctions,6681
1682,நிலவரம்,Conjunctions,6682
1683,வானியல்,Conjunctions,6683
1684,சேவை,Conjunctions,6684
1685,உள்ளிட்டவை,Conjunctions,6685
1686,வங்கி,Conjunctions,6686
1687,அன்னியம்,Conjunctions,6687
1688,செலாவணி,Conjunctions,6688
1689,நிதியம்,Conjunctions,6689
1690,ஐஎமெப்,Conjunctions,6690
1691,அதிகமான,Adjectives,6691
1692,தம்,Conjunctions,6692
1693,செயல்படுத்து,Verb,6693
1694,ஆர்வம்,Conjunctions,6694
1695,மதச்சார்பின்மை,Conjunctions,6695
1696,பிகார்,Conjunctions,6696
1697,நிதீஷ்,Conjunctions,6697
1698,எப்படி,Conjunctions,6698
1699,எழுப்பு,Verb,6699
1700,ராகுல்,Conjunctions,6700
1701,நம்பகத்தன்மை,Conjunctions,6701
1702,உக,Verb,6702
1703,கோதா,Conjunctions,6703
1704,சிக்தி,Conjunctions,6704
1705,அஞ்சு,Verb,6705
1706,வகுப்புவாதம்,Adjectives,6706
1707,முற்றுப்புள்ளி,Conjunctions,6707
1708,லோக்,Conjunctions,6708
1709,ஜனசக்தி,Conjunctions,6709
1710,ஜாதி,Conjunctions,6710
1711,முன்னிறுத்து,Verb,6711
1712,லாபம்,Conjunctions,6712
1713,நீதி,Conjunctions,6713
1714,சமதர்மம்,Conjunctions,6714
1715,சமம்,Adjectives,6715
1716,ஏழை,Conjunctions,6716
1717,பணக்காரர்,Conjunctions,6717
1718,ஹிந்து,Conjunctions,6718
1719,முஸ்லிம்,Conjunctions,6719
1720,சீக்கியர்,Conjunctions,6720
1721,கிறிஸ்தவர்,Conjunctions,6721
1722,எல்லோர்,Conjunctions,6722
1723,காங்கிரசு,Conjunctions,6723
1724,முத்திரை,Conjunctions,6724
1725,குத்து,Verb,6725
1726,அதனால்,Conjunctions,6726
1727,தனித்து,Conjunctions,6727
1728,சிரமமானது,Verb,6728
1729,ஊரகம்,Conjunctions,6729
1730,ஊழல்,Conjunctions,6730
1731,துரதிருஷ்டவசம்,Conjunctions,6731
1732,தேவையுள்ளோர்,Conjunctions,6732
1733,ஒப்பிடு,Adjectives,6733
1734,ஏராளமான,Adjectives,6734
1735,குடிபெயர்,Verb,6735
1736,உத்தர,Conjunctions,6736
1737,பலப்படுத்து,Verb,6737
1738,பலன்கிட்டு,Verb,6738
1739,அதுபோல்,Conjunctions,6739
1740,தேங்கு,Verb,6740
1741,மீண்டும்,Conjunctions,6741
1742,ஐ.பி.எல்.,Conjunctions,6742
1743,லலித்,Conjunctions,6743
1744,ஓவர்,Conjunctions,6744
1745,2009,Conjunctions,6745
1746,கௌரவம்,Conjunctions,6746
1747,சீனிவாசன்,Conjunctions,6747
1748,கமிஷனர்,Conjunctions,6748
1749,டி.,Conjunctions,6749
1750,ராஜேந்திரன்,Conjunctions,6750
1751,நேரில்,Conjunctions,6751
1752,ஊடகம்,Conjunctions,6752
1753,விளம்பரம்,Conjunctions,6753
1754,ஒளிபரப்பு,Verb,6754
1755,ஆகியவற்றில்,Conjunctions,6755
1756,470,Conjunctions,6756
1757,ஆவணம்,Conjunctions,6757
1758,குற்றவியல்,Conjunctions,6758
1759,409,Conjunctions,6759
1760,420,Conjunctions,6760
1761,468,Conjunctions,6761
1762,477,Conjunctions,6762
1763,120,Conjunctions,6763
1764,பி,Conjunctions,6764
1765,வேணு,Conjunctions,6765
1766,நாயர்,Conjunctions,6766
1767,ஆண்ரூ,Conjunctions,6767
1768,ஜார்ஜியோ,Conjunctions,6768
1769,சீமஸ்,Conjunctions,6769
1770,ஓபிரயன்,Conjunctions,6770
1771,ஹரீஷ்,Conjunctions,6771
1772,கிருஷ்ணமாச்சாரி,Conjunctions,6772
1773,அஜய்,Conjunctions,6773
1774,வர்மா,Conjunctions,6774
1775,ஏடிஎஸ்பி,Conjunctions,6775
1776,வெங்கடேஸ்வரன்,Conjunctions,6776
1777,அநேகமாக,Conjunctions,6777
1778,நவம்பர்,Conjunctions,6778
1779,செல்லல்,Verb,6779
1780,அலி,Conjunctions,6780
1781,ஜர்தாரி,Conjunctions,6781
1782,கருணாகரன்,Conjunctions,6782
1783,காய்ச்சல்,Conjunctions,6783
1784,93,Conjunctions,6784
1785,வயது,Conjunctions,6785
1786,சீர்,Conjunctions,6786
1787,சுவாசம்,Conjunctions,6787
1788,அவதிப்பட்டு,Verb,6788
1789,ரப்பர்,Conjunctions,6789
1790,தேயிலை,Conjunctions,6790
1791,தோட்டம்,Conjunctions,6791
1792,வனத்தோட்டம்,Conjunctions,6792
1793,2009-2010,Conjunctions,6793
1794,போனஸ்,Conjunctions,6794
1795,886,Conjunctions,6795
1796,275,Conjunctions,6796
1797,வழங்கிட்,Verb,6797
1798,118,Conjunctions,6798
1799,313,Conjunctions,6799
1800,359,Conjunctions,6800
1801,951,Conjunctions,6801
1802,96,Conjunctions,6802
1803,30,Conjunctions,6803
1804,அட்டவணை,Conjunctions,6804
1805,இறுதிசெய்,Verb,6805
1806,பொற்கோயில்,Conjunctions,6806
1807,கிப்ஸ்,Conjunctions,6807
1808,பயணத்திட்டம்,Conjunctions,6808
1809,சுற்றுப்பயணம்,Conjunctions,6809
1810,மலேரியா,Conjunctions,6810
1811,லான்செட்,Conjunctions,6811
1812,தெரியவா,Verb,6812
1813,குழந்தை,Conjunctions,6813
1814,உயிரிழப்பு,Conjunctions,6814
1815,சிகிச்சை,Conjunctions,6815
1816,86,Conjunctions,6816
1817,2002,Conjunctions,6817
1818,671,Conjunctions,6818
1819,ஒரிசா,Conjunctions,6819
1820,அடுத்ததாக,Conjunctions,6820
1821,சத்தீஸ்கர்,Conjunctions,6821
1822,ஜார்கண்ட்,Conjunctions,6822
1823,அசாம்,Conjunctions,6823
1824,நொய்டா,Conjunctions,6824
1825,எச்சிஎல்,Conjunctions,6825
1826,HCள்,Conjunctions,6826
1827,35,Conjunctions,6827
1828,சாஃப்ட்வேர்,Conjunctions,6828
1829,எஞினியர்,Conjunctions,6829
1830,தூக்கிடு,Verb,6830
1831,தற்கொலை,Conjunctions,6831
1832,ஹைதராபாத்,Conjunctions,6832
1833,ரத்தன்குமார்,Conjunctions,6833
1834,வழக்கம்போல்,Conjunctions,6834
1835,நள்ளிரவு,Conjunctions,6835
1836,கணிப்பொறி,Conjunctions,6836
1837,காவல்நிலையம்,Conjunctions,6837
1838,பிரதாப்,Conjunctions,6838
1839,மகள்,Conjunctions,6839
1840,பெற்றோர்,Conjunctions,6840
1841,எழுதிவை,Verb,6841
1842,கணவன்,Conjunctions,6842
1843,அதற்காக,Conjunctions,6843
1844,ஜீவனாம்சம்,Conjunctions,6844
1845,தொடு,Verb,6845
1846,கோயமுத்தூர்,Conjunctions,6846
1847,பச்சையம்மாள்,Conjunctions,6847
1848,வேலுசாமி,Conjunctions,6848
1849,மாதம்தோறும்,Conjunctions,6849
1850,நீதிபதி,Conjunctions,6850
1851,மார்க்கண்டேயம்,Conjunctions,6851
1852,கட்ஜு,Conjunctions,6852
1853,டி.எஸ்.,Conjunctions,6853
1854,தாக்கூர்,Conjunctions,6854
1855,அடங்கு,Adjectives,6855
1856,கொடுமை,Conjunctions,6856
1857,2005,Conjunctions,6857
1858,வழக்காடு,Adjectives,6858
1859,வாதாடு,Verb,6859
1860,தங்கியிரு,Verb,6860
1861,தாம்பத்யம்,Conjunctions,6861
1862,ஈடாக,Conjunctions,6862
1863,மனைவியர்,Conjunctions,6863
1864,பூர்த்தி,Conjunctions,6864
1865,1.,Conjunctions,6865
1866,ஆண்,Conjunctions,6866
1867,துணைவர்,Conjunctions,6867
1868,2.,Conjunctions,6868
1869,திருமணம்,Conjunctions,6869
1870,எட்டியிரு,Verb,6870
1871,3.,Conjunctions,6871
1872,4.,Conjunctions,6872
1873,விருப்பப்படு,Verb,6873
1874,அதன்,Conjunctions,6874
1875,அங்கீகரி,Verb,6875
1876,நால்,Conjunctions,6876
1877,ஆடவன்,Conjunctions,6877
1878,உறுதிபடு,Verb,6878
1879,இழப்பீடு,Conjunctions,6879
1880,மசோதா,Conjunctions,6880
1881,விதிமுறை,Conjunctions,6881
1882,சற்று,Conjunctions,6882
1883,மாறுபடு,Verb,6883
1884,மாறுபாடு,Conjunctions,6884
1885,இந்திய-அமெரிக்கா,Conjunctions,6885
1886,நிபந்தனை,Conjunctions,6886
1887,பொருந்து,Verb,6887
1888,மாற்றம்,Conjunctions,6888
1889,விவகாரத்துறை,Conjunctions,6889
1890,இணையமைச்சர்,Conjunctions,6890
1891,நிகோலஸ்,Conjunctions,6891
1892,பர்ன்ஸ்,Conjunctions,6892
1893,வெளியுறவுத்துறை,Conjunctions,6893
1894,துணையமைச்சர்,Conjunctions,6894
1895,ரிச்சர்,Conjunctions,6895
1896,ஆர்மிடேஜ்,Conjunctions,6896
1897,ரிச்சர்ட்,Conjunctions,6897
1898,ஃபோன்டெய்ன்,Conjunctions,6898
1899,இந்தியா-அமெரிக்கா,Conjunctions,6899
1900,மேம்படு,Verb,6900
1901,சரிவரு,Conjunctions,6901
1902,நடைமுறை,Conjunctions,6902
1903,பின்பற்று,Verb,6903
1904,தரம்,Conjunctions,6904
1905,அதிகமாக,Conjunctions,6905
1906,உதிரி,Adjectives,6906
1907,பாகம்,Conjunctions,6907
1908,சப்ளை,Conjunctions,6908
1909,ஏமாற்றத்துக்குள்ளாக்கு,Verb,6909
1910,எஞ்சு,Adjectives,6910
1911,ஆயுதம்,Conjunctions,6911
1912,பரவல்,Conjunctions,6912
1913,புஷ்,Conjunctions,6913
1914,முக்கியமானவர்,Conjunctions,6914
1915,தீவிரம்,Conjunctions,6915
1916,சந்தேகம்,Adjectives,6916
1917,இருவழி,Conjunctions,6917
1918,போல்,Verb,6918
1919,சங்கடம்,Conjunctions,6919
1920,வரல்,Verb,6920
1921,தளவாடம்,Conjunctions,6921
1922,காப்புரிமை,Conjunctions,6922
1923,விதிமீறல்,Conjunctions,6923
1924,நார்வே,Conjunctions,6924
1925,ஒருங்கிணை,Verb,6925
1926,டி.எம்.,Conjunctions,6926
1927,ஜெயரத்ன,Conjunctions,6927
1928,விவாதம்,Conjunctions,6928
1929,முள்ளிவாய்க்கால்,Conjunctions,6929
1930,மட்டுமல்லாமல்,Conjunctions,6930
1931,வெடிபொருள்,Conjunctions,6931
1932,ஜாக்கெட்டு,Conjunctions,6932
1933,மாறு,Verb,6933
1934,படையினர்,Conjunctions,6934
1935,செயலிழ,Verb,6935
1936,தோற்கடி,Adjectives,6936
1937,இதுபோன்ற,Adjectives,6937
1938,எந்தவிதத்,Adjectives,6938
1939,சந்தேகி,Verb,6939
1940,ராணுவத்தினர்,Conjunctions,6940
1941,அவசரம்,Conjunctions,6941
1942,பிரகடனம்,Conjunctions,6942
1943,பயமுறுத்து,Verb,6943
1944,ஐ.நா.,Conjunctions,6944
1945,வேண்டியவை,Verb,6945
1946,ஏராளம்,Conjunctions,6946
1947,சசி,Conjunctions,6947
1948,தரூர்,Conjunctions,6948
1949,எப்போதைக்கு,Conjunctions,6949
1950,சாத்தியம்,Conjunctions,6950
1951,தூண்டுதல்,Conjunctions,6951
1952,யோசனை,Conjunctions,6952
1953,சீர்திருத்த,Adjectives,6953
1954,சொல்,Verb,6954
1955,1995ல்,Conjunctions,6955
1956,அப்போதைய,Adjectives,6956
1957,பொதுச்சபை,Conjunctions,6957
1958,நாட்டவர்,Conjunctions,6958
1959,ரஸôலி,Conjunctions,6959
1960,இஸ்மாயில்,Conjunctions,6960
1961,வரைவு,Conjunctions,6961
1962,பின்தங்கு,Verb,6962
1963,1992-96ல்,Conjunctions,6963
1964,புட்ரோஸ்,Conjunctions,6964
1965,காலி,Conjunctions,6965
1966,அதாவது,Conjunctions,6966
1967,அணுஉலை,Conjunctions,6967
1968,கூடம்,Conjunctions,6968
1969,படிப்படி,Conjunctions,6969
1970,2022,Conjunctions,6970
1971,gஎர்மனி,Conjunctions,6971
